,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
843,210057306026,2022,5,F,1,3,1,1,1,1,,0,,,,,,,,2210003,São João do Piauí,22,PI,1,1,1,1,1087.0,1056.0,1066.0,1078.0,385.4,437.6,353.6,399.8,ECDDCABCDEBABBDACBDEABDCDEBCBAEEADDCBCEDBBBDE,BCCADBDDDBCCEADACCCAADDCAACCCACBDACBECDCCACDE,EDEBBCDDCEBCACEACCBCCDCCCCCAAAACDEBCCADDEABAC,ABBCDEDEDDDDCDADDDBDBCDCCCBDDCDEDCDBABDDBBCCD,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,100.0,80.0,60.0,440.0,F,E,D,B,5,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,B,A,A,B
844,210055195181,2022,3,M,1,2,1,1,1,1,,0,,,,,,,,1500107,Abaetetuba,15,PA,1,1,1,1,1085.0,1057.0,1068.0,1075.0,427.6,338.4,412.0,443.4,DACBAECEDEDBCDAEADEDECAECBDEAECACCDCEEADDABDC,CEADAACBDCBEBBDAECBDABDEAADCAECCAEDABEBABAEBD,DBECABBECADAC*CEEAEAACABBADBBEBADBACADDEADECA,CCEBCADBDEDADBDECEBACADBDAECEDACDDAECBCEBCDEA,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,80.0,120.0,120.0,100.0,0.0,420.0,D,D,F,B,3,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
845,210057224102,2022,3,F,1,3,1,2,0,2,1.0,0,,,,,,,,1303536,Presidente Figueiredo,13,AM,1,1,1,1,1085.0,1057.0,1068.0,1075.0,430.3,478.7,348.8,358.9,ECABDCEDCEDBCBCECDAEDBBCCACDEBCEAADBAADEDBBBE,ACBEACBAEBACDBEBDCAEBAEBBDECDABCADEBACCDCAEAC,EADECBBDDEABCDBCBCAECBADBCABCEDBCBCEBDC*BABBA,DBEBAADCDCEBBDBCDDBABCADAACCBCCDDDEECAADABCAB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,120.0,80.0,560.0,B,B,A,A,4,A,A,B,B,A,A,B,B,A,A,B,A,A,B,A,A,A,A,B,A
846,210056599763,2022,2,F,1,3,1,2,0,2,,0,,,,,,,,2930105,Senhor do Bonfim,29,BA,1,1,1,1,1087.0,1056.0,1066.0,1078.0,420.8,379.6,379.4,386.8,EADEBEAAADBCBEACADAEEAEADADDBCADAACCACEDCEBEA,ABBCADBAAADAACAEAAAABCBDEDBEBBEBEEAAECEEABCDE,BCAAEABDAAACDB.DABABCAEABDEEAACAAACBAADDCADAA,EEBAEEAEACBDEBCCABAEDBCDBAADBDABECABADACBAEAA,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,80.0,80.0,60.0,0.0,320.0,D,E,A,A,3,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
847,210055678767,2022,4,F,1,1,1,1,1,1,,0,,,,,,,,2705705,Olho d'Água das Flores,27,AL,1,1,1,1,1086.0,1055.0,1065.0,1076.0,407.8,513.0,554.2,536.3,DDECCBDABCACCECDBEEBEEDBADBDCEDACCBACAECEECAD,CEACBCDCEBAEEBDBACABDCDBAEAABECACBBAEDEEEAACA,DDDD*BABAAABBDECAACCBECECCEBAAEEADBCACADBDADB,CDCEBBCEECECCEBDBAAEBEDCBCEEBBAEAECADACBEAACC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,120.0,80.0,140.0,140.0,640.0,B,B,A,A,2,A,A,B,C,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
848,210057496312,2022,1,M,1,3,1,3,0,1,,1,,,,,,,,3162922,São Joaquim de Bicas,31,MG,1,1,1,1,1088.0,1058.0,1067.0,1077.0,482.0,516.9,503.9,471.9,DDEDACCEADCDBDCECDACCEDBAEABCBCCCDDCDCBCABDBC,CBDAAECEBECBEDEDACDDBDACEBDDAAEADEADEBAAADDCB,BECEAAEDEDBDDAEEABECCCDADEBADDEBCACCBAEAABCCB,CBCBABCBECADBCCCAABBDCDECDACDEEEABDDBDCDAECBD,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,160.0,640.0,H,C,F,B,2,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
849,210057241286,2022,7,F,1,3,1,1,4,1,,0,,,,,,,,1200203,Cruzeiro do Sul,12,AC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,398.2,572.6,557.7,562.1,EDCBDEBDEBCBCEBAEBDCEDBCBADECCEDABACABDADBADD,CBCCABACCDCCADBDAAAEECDEABBDABEBCCDCAAEDBDEAB,BBEDDCCCDACBBBEDBCAABECABAEDACEEABBABDBEDABAA,CEAEEBADADBBDDCDADABBDDDEACBACCDBEDABDCECDCBD,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,120.0,80.0,560.0,B,B,A,A,3,C,A,A,C,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A
850,210057078077,2022,1,M,1,3,1,3,0,1,,1,,,,,,,,2611606,Recife,26,PE,1,1,1,1,1087.0,1056.0,1066.0,1078.0,378.8,455.4,388.8,375.5,ADDACCBBDABCBDBBBECECEDBBCEDCADECCCBBDECBECDD,DDEBBCCDADEBDAABEEEEBDDDEBDDDEDDECEADCADECEAC,CDDCBADABDDEDACAEDBDCEEDDBBDDABACACDDAEADDEEE,CCBDECBBACBCEBCBCEBADACABBCDCCDEEBCECBBBDABCC,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,160.0,160.0,140.0,800.0,C,B,B,B,2,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
851,210055750271,2022,2,F,1,3,2,2,0,2,1.0,0,,,,,,,,3143302,Montes Claros,31,MG,1,1,1,1,1087.0,1056.0,1066.0,1078.0,480.6,490.5,481.2,378.5,DCDAEACBECECDBCECACEACDBBDAADAAECAADBBCCEEBBB,CBCABDEDBEEBEEBCCBCDBBCCCEDDCAEDADCACBEABACEC,ACECAADBCACADEABEDBAACECEABABBEADBBEAECBAAEEC,BABEECCDCBBAEDADBAEDEADEBACEDBDAECEEADABACBBE,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,160.0,100.0,720.0,D,D,C,C,4,E,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,D,B,B,B
852,210055276663,2022,1,M,1,1,1,3,0,1,,1,,,,,,,,2903904,Bom Jesus da Lapa,29,BA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,C,D,5,E,A,C,D,B,C,B,A,B,A,B,A,A,B,A,A,A,A,B,B
853,210056622685,2022,4,F,1,2,1,1,1,1,,0,,,,,,,,2111300,São Luís,21,MA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,D,B,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
854,210057452712,2022,7,F,1,3,1,3,0,1,,1,,,,,,,,3550308,São Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,D,F,B,5,C,A,B,D,A,A,B,B,B,B,B,A,A,B,A,A,B,B,B,B
855,210055919320,2022,1,M,1,1,1,3,0,1,,1,,,,,,,,3541604,Promissão,35,SP,1,1,1,1,1085.0,1057.0,1068.0,1075.0,424.4,468.3,482.0,478.7,EACDBDEAACDDEACCCADCADCECDBEBEBDEBECDBDEBADCB,BCCABDBCEAAEEDBCBDAACDEBBECDBABEDBDCBBBDACDAB,BACEEBCDABAABEBBBBBADECBABCCBDDBDCEBAAADBDBCD,BCEADBCDACAAAEBEBDBAADEDBBECCCDBADEBEDBEDBCBB,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,A,4,D,A,B,C,B,A,B,B,B,A,A,A,B,B,A,A,D,A,A,B
856,210054555731,2022,5,M,1,0,1,1,2,1,,0,,,,,,,,1501709,Bragança,15,PA,1,1,1,1,1088.0,1058.0,1067.0,1077.0,578.3,575.3,423.0,576.0,CBDABCCBCEADCBADCEAABBBDECEECBAADBECADAAEBBCD,DEDAEEDACDBACDDEACABDBDCAEDDAEEABBACBCCBBBEDD,ACBEACEDBEBAACABEBADDEBECCBDCBEACACEEBDBADEBC,BCBECABDCBACBDACDBDEEBABCDADBEDDBCAEBCDDBEBAA,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,60.0,180.0,100.0,120.0,180.0,640.0,H,E,C,A,6,B,A,B,C,A,B,B,A,B,A,A,A,A,C,B,A,C,A,A,B
857,210055519929,2022,7,M,1,3,1,1,5,1,,0,,,,,,,,2611606,Recife,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,B,B,4,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
858,210056702646,2022,12,F,2,3,1,1,5,1,,0,,,,,,,,5103403,Cuiabá,51,MT,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,A,A,A,3,C,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B
859,210057594315,2022,11,F,1,1,1,1,12,1,,0,,,,,,,,3550308,São Paulo,35,SP,1,1,1,1,1088.0,1058.0,1067.0,1077.0,433.9,584.7,572.3,425.3,DCEBDCDBEEACDCAABDADBBEDECDABDDCACDCADCDDBEAE,CEDAAAEBADBBCDCACEACACEEEEEDBDBACBCDEBBCCCABA,CDBDDDABBCBBBDDAABAEECEACADABCECEAEBBCECDABEC,CCCDBEBEDBDBCCDEADBDCDCCACDEABCACBEDBBDDCEBBC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,160.0,640.0,C,F,D,D,2,D,A,C,D,A,A,B,A,B,A,B,A,B,B,A,A,B,A,B,B
860,210056347235,2022,6,F,1,3,1,1,3,1,,0,,,,,,,,2917508,Jacobina,29,BA,1,1,1,1,1085.0,1057.0,1068.0,1075.0,421.8,455.8,374.9,444.9,EBBDECEBAAEBBDACDBBAACEDACEDACCDABBCADCADEDCA,AADECEECDDECCAEDDADBACAACBECAAEDEBBDAADCACEBE,ECBDBBDADDCBBACCEEDDACEEACDDEACBACBEBCECADBEB,BDCDBADCABCABCEBCBBACDDAACBDBCCDDCEADCDEDCCAE,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,100.0,120.0,0.0,460.0,D,D,C,B,3,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
861,210054968726,2022,12,M,0,1,1,1,16,1,,0,,,,,,,,2704302,Maceió,27,AL,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,B,F,B,1,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,B,B
862,210057163296,2022,10,M,1,1,1,1,7,1,,0,,,,,,,,1302603,Manaus,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,F,G,D,D,1,D,A,B,C,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B
863,210055497557,2022,2,F,1,3,1,2,0,2,1.0,0,,,,,,,,4106902,Curitiba,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,481.9,536.7,498.6,521.9,CADACABECBCACADBDDBABCAAECDBCBDBEDCACBDACBADB,BCACAEDBADACEBBECADBADECCCBDCDBADBCABACDCBCAD,ECCBAEAAADCBCDEDAACCBCDECCDBDACEDBCABBCDABC*C,EDCEECDDECBDBCCBDCBDAE*BBDBCBBCCDCBCAAEACBCDA,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,100.0,120.0,100.0,560.0,H,H,A,B,5,C,A,B,D,B,A,B,B,B,A,A,A,B,B,B,A,D,A,A,B
864,210055230608,2022,11,F,1,1,1,1,12,1,,0,,,,,,,,4106902,Curitiba,41,PR,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,F,B,2,C,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
865,210056373065,2022,13,F,1,3,1,1,0,1,,0,,,,,,,,1501402,Belém,15,PA,1,1,1,1,1087.0,1056.0,1066.0,1078.0,449.3,521.6,489.0,400.4,CDBABCDBDCACBCCDBBEDBAEDDDBABCCBDDEBBEDCAEDEB,EBBDBAADCCECDBCDCEADACDCAEBADABDACAABCDADCAED,EACECDDBBADCDBCCDDEDBAEACEDAACDABDEDDAABBECEA,BBCDBDEDACBCDBDCEDBCEAEEEDCBBCDDDDDDCEBECADED,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,40.0,40.0,120.0,40.0,320.0,B,E,C,B,4,B,D,B,C,A,A,B,A,B,A,A,A,A,B,A,B,B,A,A,B
866,210054504934,2022,5,M,1,3,1,1,2,1,,0,,,,,,,,5107909,Sinop,51,MT,1,1,1,1,1088.0,1058.0,1067.0,1077.0,474.0,523.2,538.4,396.8,EDDDBCCEEAEBDECDBEACCAECCBEDDCEBDCCBCDAACDABA,EBDDAABBDECBEDECCEAADDDEACDEECDAEBACCCCABBAEC,BADEACAECDEDBDDEABEEEDECEEECEEEBBACCAECBDBCAD,BEBCDACCCACECEDACBAEABCADDCBACCDEDCEACCDABCEA,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,100.0,200.0,120.0,180.0,160.0,760.0,D,D,B,B,4,C,A,B,D,B,C,B,B,B,B,B,A,A,D,A,A,E,A,B,B
867,210057422555,2022,4,F,1,3,1,1,1,1,,0,,,,,,,,3550308,São Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,E,B,B,4,D,A,B,C,B,A,B,B,B,A,B,A,A,C,A,A,D,A,B,B
868,210057502065,2022,2,F,1,2,1,3,0,1,,1,,,,,,,,5218003,Porangatu,52,GO,1,1,1,1,1088.0,1058.0,1067.0,1077.0,422.4,479.3,402.4,384.3,ACEBAEAADBDBACACBDEAAEABAAABACAAACDBBBAAACBBA,DDABAAABAEBDEAEADBACBAAAEEDDABBBCEDABAEABDAAA,DEDEBCAAABECBDAEAAAEBEEDAADADADCEEDEEAEABBAEB,ACAAABBADABEDBBECCBBBABCBCAAACCCCBCECBCAABDEC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,100.0,120.0,100.0,120.0,20.0,460.0,A,B,F,F,6,B,A,B,B,B,B,B,B,B,A,B,A,A,B,A,A,D,A,B,B
869,210057711317,2022,4,F,1,3,1,1,1,1,,0,,,,,,,,1504703,Moju,15,PA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,A,B,3,B,A,B,C,A,A,B,A,B,A,A,A,A,A,A,A,C,A,A,B
870,210056400262,2022,4,M,1,2,1,1,1,1,,0,,,,,,,,3301702,Duque de Caxias,33,RJ,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,E,C,D,3,E,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B
871,210054724616,2022,7,M,1,3,1,1,5,1,,0,,,,,,,,1500800,Ananindeua,15,PA,0,1,1,0,,1056.0,1066.0,,,649.5,611.1,,,DBDEBBDDEAECBABECAEBACABDEEDAEBADAEABBECAAADB,DCEAADCBCAEEDEAADDABAEECBDBECBBABDBCBCABCECBA,,1,,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,,1.0,140.0,120.0,120.0,140.0,160.0,680.0,C,D,C,B,3,B,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,B,A,A,B
872,210057808190,2022,4,M,1,3,1,1,1,1,,0,,,,,,,,4118402,Paranavaí,41,PR,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,3,H,A,D,E,B,C,B,A,B,B,A,A,B,C,B,A,D,A,A,B
873,210056326181,2022,13,F,0,3,1,1,16,1,,0,,,,,,,,1302603,Manaus,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,B,B,3,A,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
874,210057051913,2022,2,F,1,3,2,2,0,2,1.0,0,,,,,,,,1301852,Iranduba,13,AM,1,1,1,1,1086.0,1055.0,1065.0,1076.0,397.3,447.1,378.7,393.1,ABEDDDCEDBEACEADDDBBACEBABDBBCADBCBDDEDEAACEE,DEAAAEDEABDBDEDEEDDBABCEEDDEEDCECDACCABCDEDCD,BCBEEEDABBEACABEECBEAAEEBAEEEBAACAEBEAADCCEDD,ABCADBDEDCEBADCCCBDBBBEDCDCCCBACABDBEBCEEBBBE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,120.0,120.0,120.0,600.0,D,D,A,A,4,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
875,210054919440,2022,3,F,1,1,1,2,0,2,1.0,0,,,,,,,,4314407,Pelotas,43,RS,1,1,1,1,1087.0,1056.0,1066.0,1078.0,507.4,476.3,453.6,442.5,DCECDEBCBDBACBCEBBECBEBDAECECDBDDADBEEEBADACB,DEAABCCECDBCADCEDEBEABDACBADACEDCBCABBECDAEDC,EBDAACDDBACDAEAAEBACECEADCADCABDCDAEDEADBACBC,ADBDECCBADCEEABDDCBACCEBAECECADEBCDEBCBADDBCD,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,120.0,140.0,200.0,720.0,B,D,A,A,3,A,A,B,C,C,B,B,B,B,B,B,A,B,A,A,A,D,A,A,A
876,210055300762,2022,11,M,1,1,1,1,11,1,,0,,,,,,,,2507507,João Pessoa,25,PB,1,1,1,1,1088.0,1058.0,1067.0,1077.0,555.1,534.5,492.8,569.0,BECDBCACCEDBEAAECDABDBAADBAECBCDDBACAADCADDCE,EBCACACBDEBAADDBBCABEBDEACDDADDACEACECDBCCBAC,EDCCBACABDBCBAEADBDDECBBCDACBEEEBBCDBBAADECCC,BABACDACEDCBBEABDDBDEEACDCCADECDBCADACBDDECBD,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,140.0,120.0,100.0,140.0,620.0,A,A,A,A,1,A,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,B,A,B,B
877,210054865963,2022,2,M,1,1,1,2,0,2,1.0,0,,,,,,,,1302603,Manaus,13,AM,1,1,1,1,1086.0,1055.0,1065.0,1076.0,477.4,534.2,530.5,689.7,CBEDDEBDDBCDCEBDBDECBACEADBBADBECCDCADDCEBEBC,DEAEEEDADBADBCBEBAEBADCDABACDBADEADEBCBEDECBD,EAEDBEAEAABCBDBEBECDBEEECCBABDAEACBDADACCDEDB,BACAACDBECACBCBDEADBDABCDCCEBBADDACAEEABCCADC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,180.0,180.0,180.0,200.0,900.0,E,E,D,D,4,H,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,D,A,B,B
878,210056981728,2022,5,F,1,1,1,1,2,1,,0,,,,,,,,3550308,São Paulo,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,F,B,B,5,D,A,B,C,B,A,B,A,A,A,B,A,A,C,A,A,D,A,B,B
879,210057871222,2022,15,F,1,2,1,1,16,1,,0,,,,,,,,1501402,Belém,15,PA,1,1,1,1,1085.0,1057.0,1068.0,1075.0,515.2,573.8,511.6,457.9,EDCBADECCCBBCBBDEBAEEDDDCCCBCABACCBBBADCCECDE,DBBEEBBEDBACDEDAAAECBADABEADEBDECDCBACACADEAC,EAACECCADEABBCCEDEDADECBDAAABDEDECDADCEDEEBAA,CABDACBBAAACCBEABBADBECDBDACBCEDBEEAEEAEEE*BE,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,100.0,120.0,100.0,120.0,100.0,540.0,B,C,A,A,1,A,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A
880,210055516773,2022,1,F,1,2,1,3,0,1,,1,,,,,,,,2803500,Lagarto,28,SE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,3,B,A,B,D,A,B,B,A,A,A,A,A,A,B,B,A,D,A,B,B
